UF DO HOSPITAL;LOCAL_DE_INTERNAÇÃO;ANO_MÊS;CPF_DO_PACIENTE;TIPO_DE_INTERNAÇÃO;QTD_DE_DIAS;VALOR_PAGO
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456789999;PARTO NORMAL;2;7957,42
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790002;PARTO CESARIANA;2;9201,22
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790005;PARTO CESARIANA;3;10293,30
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790008;PARTO CESARIANA;2;8523,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790011;PARTO CESARIANA;2;8951,57
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790014;PARTO NORMAL;1;3154,62
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790017;PARTO CESARIANA;2;8752,87
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790020;PARTO NORMAL;2;14404,27
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790023;PARTO CESARIANA;4;11368,78
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790026;PARTO CESARIANA;2;9169,07
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790029;PARTO CESARIANA;2;9104,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790032;PARTO NORMAL;1;8311,57
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790035;PARTO CESARIANA;2;11423,12
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790038;PARTO CESARIANA;2;8806,77
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790041;PARTO NORMAL;3;10640,91
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790044;PARTO CESARIANA;8;23361,41
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790047;PARTO CESARIANA;2;11525,60
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790050;PARTO CESARIANA;2;9892,77
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790053;PARTO NORMAL;2;9180,10
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790056;PARTO CESARIANA;2;9375,27
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790059;PARTO CESARIANA;3;9579,67
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790062;PARTO CESARIANA;1;10728,42
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790065;PARTO CESARIANA;2;9201,22
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790068;PARTO CESARIANA;2;9499,82
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790071;PARTO NORMAL;3;9565,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790074;PARTO NORMAL;2;12209,37
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790077;PARTO CESARIANA;2;10261,57
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790080;PARTO CESARIANA;2;9337,10
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790083;PARTO CESARIANA;3;8438,78
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790086;PARTO NORMAL;2;10944,05
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790089;PARTO NORMAL;2;8807,39
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790092;PARTO CESARIANA;2;9932,57
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790095;PARTO CESARIANA;2;9037,87
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790098;PARTO CESARIANA;2;9582,92
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790101;PARTO CESARIANA;2;8998,82
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790104;PARTO CESARIANA;2;9218,77
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790107;PARTO CESARIANA;2;8907,47
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790110;PARTO CESARIANA;2;8273,57
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790113;PARTO CESARIANA;3;8651,51
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790116;PARTO CESARIANA;4;9676,90
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790119;PARTO CESARIANA;2;8485,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790122;PARTO CESARIANA;2;8689,37
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790125;PARTO NORMAL;3;9702,21
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790128;PARTO CESARIANA;2;10859,37
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790131;PARTO CESARIANA;2;9007,12
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790134;PARTO NORMAL;2;11972,96
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790137;PARTO CESARIANA;2;9192,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790140;PARTO CESARIANA;2;9697,72
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790143;PARTO CESARIANA;1;13718,41
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790146;PARTO CESARIANA;2;2132,03
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790149;PARTO CESARIANA;2;8527,62
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790152;PARTO CESARIANA;2;9369,42
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790155;PARTO CESARIANA;2;8533,18
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790158;PARTO CESARIANA;3;9961,14
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790161;PARTO CESARIANA;2;9913,22
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790164;PARTO CESARIANA;2;9457,55
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790167;PARTO CESARIANA;2;7789,22
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790170;PARTO CESARIANA;3;8827,42
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790173;PARTO CESARIANA;2;7760,97
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790176;PARTO CESARIANA;2;10587,22
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790179;PARTO CESARIANA;3;9304,15
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790182;PARTO CESARIANA;2;10012,47
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790185;PARTO NORMAL;3;2056,03
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790188;PARTO CESARIANA;2;8537,37
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790191;PARTO NORMAL;2;8960,97
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790194;PARTO CESARIANA;2;11480,30
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790197;PARTO CESARIANA;4;3472,36
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790200;PARTO CESARIANA;3;8518,87
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790203;PARTO CESARIANA;2;8995,42
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790206;PARTO CESARIANA;2;9119,65
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790209;PARTO CESARIANA;3;8518,58
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790212;PARTO CESARIANA;2;11471,48
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790215;PARTO NORMAL;2;9000,74
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790218;PARTO CESARIANA;2;9021,90
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790221;PARTO NORMAL;3;7279,25
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790224;PARTO NORMAL;3;9390,81
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790227;PARTO CESARIANA;2;1930,03
DISTRITO FEDERAL;HOSPITAL X13;01/2020;123456790230;PARTO CESARIANA;2;9067,70
RIO GRANDE DO SUL;HOSPITAL X130;01/2020;123456790233;PARTO CESARIANA;2;5176,27
RIO GRANDE DO SUL;HOSPITAL X130;01/2020;123456790236;PARTO NORMAL;3;6073,34
AMAZONAS;HOSPITAL X131;01/2020;123456790239;PARTO CESARIANA;2;7452,09
AMAZONAS;HOSPITAL X131;01/2020;123456790242;PARTO CESARIANA;2;8734,14
AMAZONAS;HOSPITAL X131;01/2020;123456790245;PARTO CESARIANA;2;6052,77
AMAZONAS;HOSPITAL X131;01/2020;123456790248;PARTO CESARIANA;2;6791,73
AMAZONAS;HOSPITAL X131;01/2020;123456790251;PARTO CESARIANA;15;38269,51
AMAZONAS;HOSPITAL X131;01/2020;123456790254;PARTO CESARIANA;9;16013,72
PARAIBA;HOSPITAL X132;01/2020;123456790257;PARTO CESARIANA;2;8928,63
PARAIBA;HOSPITAL X132;01/2020;123456790260;PARTO CESARIANA;6;27689,07
PARAIBA;HOSPITAL X132;01/2020;123456790263;PARTO CESARIANA;0;7929,45
PARAIBA;HOSPITAL X132;01/2020;123456790266;PARTO CESARIANA;2;10952,27
PARAIBA;HOSPITAL X132;01/2020;123456790269;PARTO CESARIANA;3;8236,57
PARAIBA;HOSPITAL X132;01/2020;123456790272;PARTO CESARIANA;3;7939,97
PARAIBA;HOSPITAL X132;01/2020;123456790275;PARTO CESARIANA;1;11527,53
SAO PAULO;HOSPITAL X133;01/2020;123456790278;PARTO CESARIANA;3;6421,07
SAO PAULO;HOSPITAL X133;01/2020;123456790281;PARTO CESARIANA;3;5860,31
SAO PAULO;HOSPITAL X133;01/2020;123456790284;PARTO CESARIANA;3;6712,88
SAO PAULO;HOSPITAL X133;01/2020;123456790287;PARTO CESARIANA;2;8248,82
PERNAMBUCO;HOSPITAL X134;01/2020;123456790290;PARTO CESARIANA;1;4725,30
PERNAMBUCO;HOSPITAL X134;01/2020;123456790293;PARTO CESARIANA;2;5430,16
PERNAMBUCO;HOSPITAL X134;01/2020;123456790296;PARTO CESARIANA;1;4953,04
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790299;PARTO CESARIANA;2;8247,71
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790302;PARTO NORMAL;2;3333,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790305;PARTO CESARIANA;1;5923,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790308;PARTO CESARIANA;2;4843,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790311;PARTO CESARIANA;2;5990,73
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790314;PARTO CESARIANA;8;14836,55
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790317;PARTO CESARIANA;2;5181,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790320;PARTO CESARIANA;2;4314,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790323;PARTO CESARIANA;3;4740,73
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790326;PARTO CESARIANA;3;4536,50
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790329;PARTO CESARIANA;3;5405,35
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790332;PARTO CESARIANA;2;4702,70
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790335;PARTO CESARIANA;2;5081,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790338;PARTO NORMAL;2;4315,37
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790341;PARTO NORMAL;2;3273,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790344;PARTO CESARIANA;2;6604,78
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790347;PARTO CESARIANA;4;4364,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790350;PARTO CESARIANA;3;4843,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790353;PARTO CESARIANA;2;5043,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790356;PARTO CESARIANA;2;5081,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790359;PARTO CESARIANA;2;5043,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790362;PARTO CESARIANA;2;5910,26
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790365;PARTO CESARIANA;3;5573,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790368;PARTO CESARIANA;2;4232,15
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790371;PARTO CESARIANA;2;4843,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790374;PARTO CESARIANA;2;7284,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790377;PARTO NORMAL;2;6353,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790380;PARTO CESARIANA;2;5181,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790383;PARTO NORMAL;2;3777,70
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790386;PARTO CESARIANA;2;5773,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790389;PARTO NORMAL;2;5989,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790392;PARTO CESARIANA;2;4843,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790395;PARTO CESARIANA;2;5081,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790398;PARTO CESARIANA;2;4490,73
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790401;PARTO CESARIANA;2;6661,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790404;PARTO CESARIANA;2;6161,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790407;PARTO NORMAL;2;3207,90
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790410;PARTO CESARIANA;3;7505,80
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790413;PARTO NORMAL;3;4967,47
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790416;PARTO CESARIANA;2;4414,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790419;PARTO CESARIANA;2;4736,50
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790422;PARTO CESARIANA;2;6261,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790425;PARTO CESARIANA;2;10173,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790428;PARTO CESARIANA;2;7123,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790431;PARTO CESARIANA;2;5394,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790434;PARTO CESARIANA;3;7664,28
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790437;PARTO CESARIANA;1;5474,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790440;PARTO CESARIANA;2;4614,33
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790443;PARTO CESARIANA;2;8922,45
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790446;PARTO NORMAL;2;3229,80
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790449;PARTO NORMAL;1;4353,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790452;PARTO CESARIANA;2;4702,70
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790455;PARTO CESARIANA;2;5647,56
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790458;PARTO NORMAL;2;3418,17
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790461;PARTO CESARIANA;2;5081,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790464;PARTO CESARIANA;2;4843,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790467;PARTO CESARIANA;2;5081,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790470;PARTO CESARIANA;2;4144,05
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790473;PARTO CESARIANA;2;6604,78
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790476;PARTO CESARIANA;2;5043,86
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790479;PARTO CESARIANA;2;6883,78
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790482;PARTO CESARIANA;2;5483,78
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790485;PARTO CESARIANA;2;4593,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790488;PARTO CESARIANA;2;6161,23
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790491;PARTO CESARIANA;2;4343,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790494;PARTO NORMAL;2;3117,00
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790497;PARTO CESARIANA;2;4452,70
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790500;PARTO CESARIANA;1;7073,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790503;PARTO CESARIANA;5;22151,43
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790506;PARTO CESARIANA;2;6543,32
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790509;PARTO CESARIANA;2;4640,73
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790512;PARTO CESARIANA;2;5673,30
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790515;PARTO NORMAL;2;5878,58
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790518;PARTO NORMAL;2;3073,80
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790521;PARTO CESARIANA;2;5796,89
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790524;PARTO CESARIANA;2;996,44
RIO DE JANEIRO;HOSPITAL X135;01/2020;123456790527;PARTO CESARIANA;2;4464,05
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790530;PARTO CESARIANA;2;4172,60
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790533;PARTO CESARIANA;2;5133,89
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790536;PARTO CESARIANA;1;5494,43
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790539;PARTO CESARIANA;3;5046,58
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790542;PARTO CESARIANA;2;6818,90
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790545;PARTO CESARIANA;2;5833,43
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790548;PARTO CESARIANA;1;4680,99
RIO DE JANEIRO;HOSPITAL X139;01/2020;123456790551;PARTO CESARIANA;2;5046,58
SAO PAULO;HOSPITAL X14;01/2020;123456790554;PARTO CESARIANA;2;6125,14
SAO PAULO;HOSPITAL X14;01/2020;123456790557;PARTO CESARIANA;2;5786,26
SAO PAULO;HOSPITAL X14;01/2020;123456790560;PARTO CESARIANA;2;5861,30
SAO PAULO;HOSPITAL X14;01/2020;123456790563;PARTO NORMAL;2;4575,99
SAO PAULO;HOSPITAL X14;01/2020;123456790566;PARTO CESARIANA;2;5119,31
SAO PAULO;HOSPITAL X14;01/2020;123456790569;PARTO CESARIANA;3;5866,33
SAO PAULO;HOSPITAL X14;01/2020;123456790572;PARTO CESARIANA;2;7114,76
SAO PAULO;HOSPITAL X14;01/2020;123456790575;PARTO CESARIANA;3;6345,13
SAO PAULO;HOSPITAL X14;01/2020;123456790578;PARTO NORMAL;2;3825,57
SAO PAULO;HOSPITAL X14;01/2020;123456790581;PARTO CESARIANA;4;6325,07
SAO PAULO;HOSPITAL X14;01/2020;123456790584;PARTO NORMAL;2;7366,42
SAO PAULO;HOSPITAL X14;01/2020;123456790587;PARTO NORMAL;2;5256,49
SAO PAULO;HOSPITAL X14;01/2020;123456790590;PARTO CESARIANA;3;5114,43
SAO PAULO;HOSPITAL X14;01/2020;123456790593;PARTO CESARIANA;2;5875,45
SAO PAULO;HOSPITAL X14;01/2020;123456790596;PARTO NORMAL;2;3971,97
SAO PAULO;HOSPITAL X14;01/2020;123456790599;PARTO CESARIANA;2;5542,53
SAO PAULO;HOSPITAL X14;01/2020;123456790602;PARTO CESARIANA;2;6630,72
SAO PAULO;HOSPITAL X14;01/2020;123456790605;PARTO CESARIANA;2;5344,42
SAO PAULO;HOSPITAL X14;01/2020;123456790608;PARTO CESARIANA;3;8999,36
SAO PAULO;HOSPITAL X14;01/2020;123456790611;PARTO CESARIANA;2;4954,41
RIO DE JANEIRO;HOSPITAL X140;01/2020;123456790614;PARTO CESARIANA;2;6202,77
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790617;PARTO CESARIANA;2;8546,42
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790620;PARTO CESARIANA;7;14736,53
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790623;PARTO CESARIANA;2;7098,91
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790626;PARTO CESARIANA;2;8460,15
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790629;PARTO CESARIANA;1;12134,99
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790632;PARTO CESARIANA;1;10089,10
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790635;PARTO CESARIANA;3;9909,04
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790638;PARTO NORMAL;2;7268,54
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790641;PARTO CESARIANA;2;7861,94
RIO GRANDE DO SUL;HOSPITAL X143;01/2020;123456790644;PARTO CESARIANA;2;7368,98
SAO PAULO;HOSPITAL X144;01/2020;123456790647;PARTO CESARIANA;1;4049,32
SAO PAULO;HOSPITAL X144;01/2020;123456790650;PARTO CESARIANA;2;4256,94
SAO PAULO;HOSPITAL X144;01/2020;123456790653;PARTO CESARIANA;2;4740,67
SAO PAULO;HOSPITAL X145;01/2020;123456790656;PARTO CESARIANA;2;2860,04
SAO PAULO;HOSPITAL X145;01/2020;123456790659;PARTO CESARIANA;2;3750,84
ESPIRITO SANTO;HOSPITAL X146;01/2020;123456790662;PARTO CESARIANA;2;4789,37
PARANA;HOSPITAL X147;01/2020;123456790665;PARTO CESARIANA;2;4808,44
SAO PAULO;HOSPITAL X148;01/2020;123456790668;PARTO CESARIANA;3;9974,10
SAO PAULO;HOSPITAL X148;01/2020;123456790671;PARTO NORMAL;3;7157,80
SAO PAULO;HOSPITAL X148;01/2020;123456790674;PARTO CESARIANA;2;7351,60
SAO PAULO;HOSPITAL X148;01/2020;123456790677;PARTO CESARIANA;3;7546,54
MARANHAO;HOSPITAL X15;01/2020;123456790680;PARTO CESARIANA;2;5979,11
SANTA CATARINA;HOSPITAL X150;01/2020;123456790683;PARTO CESARIANA;3;5956,14
MATO GROSSO DO SUL;HOSPITAL X152;01/2020;123456790686;PARTO CESARIANA;2;7952,00
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790689;PARTO CESARIANA;3;7740,27
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790692;PARTO CESARIANA;3;11972,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790695;PARTO CESARIANA;3;11972,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790698;PARTO CESARIANA;4;11972,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790701;PARTO CESARIANA;2;11315,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790704;PARTO CESARIANA;2;10877,53
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790707;PARTO CESARIANA;2;11815,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790710;PARTO CESARIANA;2;11774,40
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790713;PARTO CESARIANA;2;12234,80
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790716;PARTO CESARIANA;2;12062,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790719;PARTO CESARIANA;2;10333,02
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790722;PARTO CESARIANA;3;8900,22
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790725;PARTO CESARIANA;3;11972,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790728;PARTO CESARIANA;3;11494,48
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790731;PARTO NORMAL;2;8036,57
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790734;PARTO CESARIANA;2;6920,93
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790737;PARTO CESARIANA;2;9615,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790740;PARTO CESARIANA;2;11115,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790743;PARTO NORMAL;5;7504,06
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790746;PARTO CESARIANA;2;9315,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790749;PARTO CESARIANA;3;11972,98
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790752;PARTO CESARIANA;2;11944,25
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790755;PARTO CESARIANA;3;11815,33
RIO DE JANEIRO;HOSPITAL X153;01/2020;123456790758;PARTO CESARIANA;2;6525,27
BAHIA;HOSPITAL X155;01/2020;123456790761;PARTO NORMAL;1;11483,72
MINAS GERAIS;HOSPITAL X156;01/2020;123456790764;PARTO CESARIANA;2;4844,93
MINAS GERAIS;HOSPITAL X156;01/2020;123456790767;PARTO CESARIANA;2;4844,93
MINAS GERAIS;HOSPITAL X156;01/2020;123456790770;PARTO CESARIANA;2;4517,11
SAO PAULO;HOSPITAL X157;01/2020;123456790773;PARTO CESARIANA;2;6507,21
SAO PAULO;HOSPITAL X157;01/2020;123456790776;PARTO CESARIANA;2;6719,99
SAO PAULO;HOSPITAL X157;01/2020;123456790779;PARTO CESARIANA;2;8525,49
SAO PAULO;HOSPITAL X157;01/2020;123456790782;PARTO CESARIANA;2;8525,49
SAO PAULO;HOSPITAL X157;01/2020;123456790785;PARTO CESARIANA;2;8275,89
SAO PAULO;HOSPITAL X157;01/2020;123456790788;PARTO NORMAL;2;6481,80
SAO PAULO;HOSPITAL X157;01/2020;123456790791;PARTO CESARIANA;3;8525,49
SAO PAULO;HOSPITAL X157;01/2020;123456790794;PARTO CESARIANA;2;8525,49
SAO PAULO;HOSPITAL X157;01/2020;123456790797;PARTO CESARIANA;2;6719,99
MARANHAO;HOSPITAL X16;01/2020;123456790800;PARTO CESARIANA;2;8556,57
MARANHAO;HOSPITAL X16;01/2020;123456790803;PARTO CESARIANA;2;8208,25
MARANHAO;HOSPITAL X16;01/2020;123456790806;PARTO CESARIANA;2;6251,93
MARANHAO;HOSPITAL X16;01/2020;123456790809;PARTO CESARIANA;2;6078,68
MARANHAO;HOSPITAL X16;01/2020;123456790812;PARTO CESARIANA;2;6441,21
MARANHAO;HOSPITAL X16;01/2020;123456790815;PARTO CESARIANA;2;7903,77
MARANHAO;HOSPITAL X16;01/2020;123456790818;PARTO CESARIANA;2;8607,39
MARANHAO;HOSPITAL X16;01/2020;123456790821;PARTO CESARIANA;2;6189,78
MARANHAO;HOSPITAL X16;01/2020;123456790824;PARTO CESARIANA;2;8530,02
MARANHAO;HOSPITAL X16;01/2020;123456790827;PARTO CESARIANA;2;6458,35
MARANHAO;HOSPITAL X16;01/2020;123456790830;PARTO CESARIANA;2;8421,23
CEARA;HOSPITAL X160;01/2020;123456790833;PARTO CESARIANA;2;6438,31
CEARA;HOSPITAL X160;01/2020;123456790836;PARTO CESARIANA;1;7068,72
CEARA;HOSPITAL X160;01/2020;123456790839;PARTO CESARIANA;1;6170,47
CEARA;HOSPITAL X160;01/2020;123456790842;PARTO CESARIANA;1;9920,35
CEARA;HOSPITAL X160;01/2020;123456790845;PARTO CESARIANA;1;7301,31
CEARA;HOSPITAL X160;01/2020;123456790848;PARTO CESARIANA;1;6999,92
